scenario,t,unit,b,p_ch,p_dis,p_net,q_mvar,s_apparent,s_rated,s_utilization,poly_margin,poly_binding,loss_pcs_mw,soc,soc_frac,load_mw,smp_won_per_kwh,p_slack_base,p_slack_ess,p_slack_ess_qzero,v_lindistflow,mu_penalty_active
summer,17,0,18,0.0,0.2722646961841614,0.2722646961841614,0.06951973606724601,0.2810001040766947,0.2810818390113818,0.999709213035696,-2.9216600596626563e-06,True,0.00021838519731333264,1.2633510974324365,0.6470990874424275,8.3999,143.23,8.617543845835959,8.344505560235863,8.344363511101982,1.0181589527010035,False
summer,18,0,18,0.0,8.406087084631199e-15,8.406087084631199e-15,0.2809971824163695,0.2809971824163695,0.2810818390113818,0.9996988186952596,2.655098363391062e-13,True,0.007024929560409034,0.9763286812782639,0.5000837850879538,8.38565,141.5,8.602527556482379,8.609294166882172,8.602527556482361,1.0181123032260582,False
summer,19,0,18,0.0,3.1718364928325014e-15,3.1718364928325014e-15,0.28099718241636035,0.28099718241636035,0.2810818390113818,0.999698818695227,2.7466917629226373e-13,True,0.0070249295604089355,0.9763014166818117,0.5000698199316964,8.337200000000001,140.33,8.551483062848575,8.558251538857014,8.551483062848623,1.0181238386783966,False
summer,20,0,18,0.0,2.6070237820852284e-15,2.6070237820852284e-15,0.2809971824163539,0.2809971824163539,0.2810818390113818,0.9996988186952042,2.8110846983508964e-13,True,0.007024929560408789,0.9762741528467463,0.5000558551654277,8.27735,140.02,8.488451308767335,8.495222086511529,8.488451308767377,1.018138088174373,False
summer,21,0,18,0.0,2.650948199474153e-16,2.650948199474153e-16,0.280997182416329,0.280997182416329,0.2810818390113818,0.9996988186951155,3.060329767379244e-13,True,0.007024929560408224,0.9762468897730412,0.5000418907891341,8.0541,137.43,8.253558437481066,8.260337773505046,8.253558437481079,1.0181912392968773,False
summer,22,0,18,-0.0,0.0,0.0,0.28099718241631194,0.28099718241631194,0.2810818390113818,0.9996988186950548,3.2307490016592055e-13,True,0.007024929560407804,0.9762196274606776,0.500027926802806,7.6817,135.17,7.862523853537317,7.869317369660244,7.862523853537265,1.0182798937190136,False
summer,23,0,18,2.9386426878543457e-16,0.0,-2.9386426878543457e-16,0.2809971824163192,0.2809971824163192,0.2810818390113818,0.9996988186950807,3.158029393546258e-13,True,0.00702492956040798,0.9761923659096321,0.5000139632064315,7.3454,133.37,7.5102334521833525,7.517039672160762,7.510233452183388,1.0183599474581015,False
winter,0,0,18,0.0,0.28099718241661836,0.28099718241661836,0.006898093644975825,0.28108183901136896,0.2810818390113818,0.9999999999999544,-8.465659473394505e-05,True,2.1164148687649617e-06,0.9761651051198845,0.5000000000000003,7.35015,151.61,7.515203801605535,7.233386234451134,7.233390900309782,1.0183891743501146,False
winter,1,0,18,0.0,7.417442960686769e-17,7.417442960686769e-17,0.28099718241604343,0.28099718241604343,0.2810818390113818,0.9996988186940995,5.915823386715147e-13,True,0.007024929560401091,0.6799460221583259,0.3482740873403895,6.85615,143.16,6.999124229734558,7.005948761899772,6.999124229750972,1.0184763985828713,False
winter,2,0,18,0.1940789953536585,0.0,-0.1940789953536585,0.20331103100827588,0.2810730007793945,0.2810818390113818,0.9999685563748325,-7.581836275949438e-05,True,0.002174850135643402,0.6799270342352496,0.3482643615660421,6.6129500000000005,132.98,6.745671121904709,6.942317082936641,6.940295718272109,1.018411582970166,False
winter,3,0,18,0.280997182416627,0.0,-0.280997182416627,0.00689809364485635,0.28108183901137473,0.2810818390113818,0.9999999999999749,-8.46565947397182e-05,True,2.116414868692797e-06,0.8640307897344428,0.4425638578979578,6.4733,129.41,6.600316034072806,6.882094156811928,6.882097959429327,1.018328282012375,False
winter,4,0,18,0.28099718241663035,0.0,-0.28099718241663035,0.006898093644798122,0.2810818390113766,0.2810818390113818,0.9999999999999817,-8.465659474160558e-05,True,2.1164148686567147e-06,1.1305886880863638,0.5790970616325785,6.4163,128.4,6.541025518881866,6.82279686171075,6.82280060850201,1.0183418502409276,False
winter,5,0,18,0.2809971824166228,0.0,-0.2809971824166228,0.006898093644921822,0.28108183901137207,0.2810818390113818,0.9999999999999655,-8.465659473705367e-05,True,2.116414868731655e-06,1.3971391426402433,0.71562645259106,6.46855,130.18,6.595374315518021,6.877151873080743,6.877155671043562,1.0183294127049927,False
winter,6,0,18,0.20141035680518846,0.0,-0.20141035680518846,0.19597966955665622,0.28102342021249666,0.2810818390113818,0.9997921644490068,-2.623779586163888e-05,True,0.0019903265851827067,1.6636821536039461,0.8521520308798722,6.65285,132.99,6.787225546541536,6.991046571175781,6.989206251026442,1.0183957752855657,False
winter,7,0,18,5.459476557446892e-05,0.0,-5.459476557446892e-05,0.28099718241606414,0.2809971877196554,0.2810818390113818,0.9996988375626681,-5.303020356173249e-09,True,0.0070235648238520295,1.8547136997277787,0.9499999999999995,7.0432999999999995,140.92,7.194440614754511,7.201311550511377,7.194495368062712,1.0184318285842133,False
winter,8,0,18,9.260286936982332e-16,0.0,-9.260286936982332e-16,0.28099718241625116,0.28099718241625116,0.2810818390113818,0.9996988186948386,3.8385961076414787e-13,True,0.007024929560406261,1.8547136997277784,0.9499999999999994,7.6532,155.88,7.832638016759644,7.83943261320172,7.832638016759695,1.0182866781782653,False
winter,9,0,18,0.0,0.28032023559174185,0.28032023559174185,0.020677662822583102,0.2810818390113706,0.2810818390113818,0.9999999999999603,-8.465659473561038e-05,True,1.904008549071941e-05,1.8546619056736782,0.9499734706486486,8.3695,171.35,8.58551085358381,8.304248486800732,8.304252684832315,1.018151440267009,False
winter,10,0,18,0.0,0.2809971824166328,0.2809971824166328,0.006898093644808779,0.2810818390113793,0.2810818390113818,0.9999999999999911,-8.465659474427012e-05,True,2.116414868662266e-06,1.5591318421776454,0.7986004795705982,8.41985,177.93,8.638569098829022,8.356619875495245,8.356625621274766,1.0181345256189012,False
winter,11,0,18,0.0,0.2809971824166082,0.2809971824166082,0.006898093645288006,0.2810818390113665,0.2810818390113818,0.9999999999999457,-8.465659473150255e-05,True,2.116414868957863e-06,1.2628964795009183,0.646866228303572,8.2289,172.76,8.437444362477024,8.155518776074766,8.155524327218634,1.018179987122509,False
winter,12,0,18,0.0,0.1835950238913707,0.1835950238913707,0.21283765508983135,0.28108183901100936,0.2810818390113818,0.9999999999986751,-8.465659437434381e-05,True,0.0024371703779909686,0.966669389384237,0.49513621431157345,7.937250000000001,168.65,8.130755801676802,7.9488104605275565,7.9465726610135246,1.018281169680503,False
winter,13,0,18,-0.0,0.0,0.0,0.28099718241625293,0.28099718241625293,0.2810818390113818,0.9996988186948449,3.820832539247476e-13,True,0.00702492956040633,0.7731196540517481,0.39599840743989734,7.50405,160.75,7.676328396778449,7.683128635629507,7.6763283967868,1.0183221827777673,False
winter,14,0,18,0.0,1.0147631184934029e-15,1.0147631184934029e-15,0.28099718241629534,0.28099718241629534,0.2810818390113818,0.9996988186949958,3.3967273438406664e-13,True,0.007024929560407365,0.7730980641960224,0.39598734893370185,7.7577,164.01,7.942247335459139,7.949037967346214,7.942247335459157,1.0182618016066811,False
winter,15,0,18,0.0,2.3846950532833223e-15,2.3846950532833223e-15,0.28099718241631394,0.28099718241631394,0.2810818390113818,0.9996988186950619,3.2107649872159527e-13,True,0.007024929560407795,0.7730764749432057,0.39597629073632135,7.89165,165.6,8.082859061280748,8.089644597667458,8.082859061280832,1.0182299134761057,False
winter,16,0,18,0.0,1.844276285910342e-14,1.844276285910342e-14,0.28099718241633315,0.28099718241633315,0.2810818390113818,0.9996988186951302,3.0186964039558006e-13,True,0.007024929560407874,0.7730548862932812,0.3959652328477473,8.03225,167.93,8.23058798040219,8.237368151719584,8.230587980402122,1.0181964411725684,False
winter,17,0,18,0.0,0.05823527961625078,0.05823527961625078,0.2749185253397226,0.2810187598132029,0.2810818390113818,0.9997755842269969,-2.1577396567884488e-05,True,0.005569587004923808,0.7730332982462162,0.39595417526796306,8.2403,168.53,8.44944448826395,8.39632829564755,8.391011513077702,1.0181725357552456,False
winter,18,0,18,0.0,4.769961915085056e-15,4.769961915085056e-15,0.28099718241634597,0.28099718241634597,0.2810818390113818,0.9996988186951759,2.890465644611595e-13,True,0.0070249295604085365,0.7116274169090708,0.3645015649384819,8.2365,166.68,8.445444339434182,8.452216690207639,8.445444343235899,1.0181478139063205,False
winter,19,0,18,0.0,1.574292299634915e-15,1.574292299634915e-15,0.2809971824163321,0.2809971824163321,0.2810818390113818,0.9996988186951264,3.0292435226897396e-13,True,0.007024929560408269,0.7116075442629867,0.364491386001548,8.1244,164.82,8.327486405627468,8.334263051378278,8.327486405627402,1.0181745026469546,False
winter,20,0,18,0.0,2.98523448351054e-16,2.98523448351054e-16,0.2809971824163082,0.2809971824163082,0.2810818390113818,0.9996988186950416,3.2679414729841483e-13,True,0.007024929560407705,0.7115876721718621,0.36448120734886913,7.94295,162.31,8.136743928939524,8.14352750977617,8.136743928939516,1.0182177007360953,False
winter,21,0,18,1.814527704289415e-16,0.0,-1.814527704289415e-16,0.2809971824162655,0.2809971824162655,0.2810818390113818,0.9996988186948895,3.6953773374648335e-13,True,0.007024929560406639,0.7115678006356799,0.3644710289804364,7.69405,158.05,7.875476154986827,7.882269202756888,7.875476154986922,1.018276953772633,False
winter,22,0,18,1.0402688496799093e-14,0.0,-1.0402688496799093e-14,0.2809971824162052,0.2809971824162052,0.2810818390113818,0.999698818694675,4.2982284398362935e-13,True,0.007024929560404876,0.7115479296544243,0.3644608508962417,7.4366,152.64,7.605691721801845,7.6124945061174465,7.605691721801946,1.0183382385914426,False
winter,23,0,18,0.27896797276615026,0.0,-0.27896797276615026,0.034407417699392026,0.2810818390113385,0.2810818390113818,0.999999999999846,-8.465659470346942e-05,True,5.2846656129705616e-05,0.7115280592280886,0.3644506730962817,7.35205,150.5,7.517191992503694,7.797063589964868,7.79704401634388,1.0181305410879364,False
shoulder,0,0,18,0.0,0.2809971824166342,0.2809971824166342,0.00689809364482348,0.28108183901138106,0.2810818390113818,0.9999999999999974,-8.465659474604648e-05,True,2.1164148686719804e-06,0.9761651051198841,0.5000000000000001,6.51415,142.46,6.6428211382204125,6.361105192850572,6.361109031973341,1.0185881450251828,False
shoulder,1,0,18,0.0,6.762327531168721e-17,6.762327531168721e-17,0.28099718241658284,0.28099718241658284,0.2810818390113818,0.9996988186960185,5.218048215738236e-14,True,0.007024929560414576,0.679946022158307,0.3482740873403798,6.0021,133.73,6.11084061686081,6.1176966450271175,6.110840616875863,1.0186796473824278,False
shoulder,2,0,18,0.2809971824166254,0.0,-0.2809971824166254,0.00689809364499454,0.2810818390113765,0.2810818390113818,0.9999999999999812,-8.465659474149456e-05,True,2.1164148687774516e-06,0.6799270342352312,0.3482643615660327,5.789300000000001,122.25,5.890276214014047,6.1719732922414146,6.171976429368583,1.0184910888252126,False
shoulder,3,0,18,0.28099718241663485,0.0,-0.28099718241663485,0.006898093644803418,0.28108183901138123,0.2810818390113818,0.999999999999998,-8.465659474621301e-05,True,2.1164148686594904e-06,0.9464900738010581,0.48480019867377794,5.6753,116.75,5.77224095934433,6.053924596172681,6.053927623314615,1.0185182207638943,False
shoulder,4,0,18,0.2809971824166349,0.0,-0.2809971824166349,0.006898093644801029,0.28108183901138123,0.2810818390113818,0.999999999999998,-8.465659474621301e-05,True,2.1164148686581026e-06,1.2130456694252791,0.621332222931849,5.62685,114.38,5.722102135006586,6.00378006488728,6.003783045364764,1.0185297516189766,False
shoulder,5,0,18,0.28099718241663485,0.0,-0.28099718241663485,0.006898093644804032,0.28108183901138123,0.2810818390113818,0.999999999999998,-8.465659474621301e-05,True,2.1164148686594904e-06,1.4795938213157627,0.7578604344467179,5.66865,116.86,5.765358237089774,6.047041090412383,6.047044111146609,1.0185198034380074,False
shoulder,6,0,18,0.11450187831711607,0.0,-0.11450187831711607,0.2566859175212481,0.2810664341252307,0.2810818390113818,0.999945194302822,-6.925170859567453e-05,True,0.00416411389520287,1.746134529680379,0.8943848333248575,5.827299999999999,124.3,5.929640531145821,6.048429450427182,6.044421710302813,1.0186570671664876,False
shoulder,7,0,18,5.459476557552416e-05,0.0,-5.459476557552416e-05,0.28099718241658006,0.28099718772017135,0.2810818390113818,0.9996988375645037,-5.303536332323944e-09,True,0.007023564823864902,1.85471369972778,0.9500000000000003,6.13605,132.21,6.24983359108182,6.256738082578751,6.249888323215748,1.0186477461483048,False
shoulder,8,0,18,6.669212869056626e-17,0.0,-6.669212869056626e-17,0.2809971824165717,0.2809971824165717,0.2810818390113818,0.9996988186959789,6.333822355486518e-14,True,0.007024929560414297,1.85471369972778,0.9500000000000003,6.5245999999999995,143.59,6.653696362515698,6.660533191934908,6.65369636251569,1.0185553064370036,False
shoulder,9,0,18,0.0,1.2730814335242019e-15,1.2730814335242019e-15,0.28099718241657784,0.28099718241657784,0.2810818390113818,0.9996988186960007,5.717648576819556e-14,True,0.007024929560414421,1.8546619056736784,0.9499734706486487,6.8856,153.46,7.0298433224252594,7.036666757913497,7.029843322425307,1.0184693892801353,False
shoulder,10,0,18,0.0,0.2803202355917478,0.2803202355917478,0.020677662822626244,0.28108183901137973,0.2810818390113818,0.9999999999999927,-8.465659474471421e-05,True,1.9040085490798513e-05,1.854610113065957,0.9499469420381453,6.89795,156.95,7.042727295642623,6.7616479590689655,6.761647736244632,1.0185017296181913,False
shoulder,11,0,18,0.0,0.27896797276617824,0.27896797276617824,0.03440741769947287,0.2810818390113761,0.2810818390113818,0.9999999999999799,-8.465659474110598e-05,True,5.2846656129947095e-05,1.55908005101626,0.7985739517009203,6.78965,155.97,6.929780430668722,6.650091911527926,6.650069567845623,1.0185320870532544,False
shoulder,12,0,18,0.0,4.4088551477529767e-16,4.4088551477529767e-16,0.2809971824165738,0.2809971824165738,0.2810818390113818,0.9996988186959864,6.122879980807738e-14,True,0.00702492956041434,1.2649836269107992,0.6479352828103014,6.59395,152.39,6.725887116421448,6.732721381064699,6.7258871164223635,1.0185388018613748,False
shoulder,13,0,18,-0.0,0.0,0.0,0.28099718241657257,0.28099718241657257,0.2810818390113818,0.999698818695982,6.245004513516506e-14,True,0.00702492956041432,1.2649483014422804,0.6479171888073845,6.31655,145.46,6.437320106715954,6.444164607052284,6.437320106715942,1.018604818559336,False
shoulder,14,0,18,0.0,3.1420532153302125e-17,3.1420532153302125e-17,0.2809971824165732,0.2809971824165732,0.2810818390113818,0.9996988186959842,6.183942247162122e-14,True,0.007024929560414334,1.2649129769602487,0.6478990953097546,6.61105,149.8,6.7436926105952395,6.750526242225318,6.743692610595219,1.0185347321988842,False
shoulder,15,0,18,0.0,4.251805567182951e-16,4.251805567182951e-16,0.2809971824165759,0.2809971824165759,0.2810818390113818,0.9996988186959939,5.911937606128959e-14,True,0.007024929560414393,1.264877653464675,0.6478810023173969,6.7848999999999995,152.34,6.924828462268203,6.9316556447014,6.924828462268231,1.0184933563738339,False
shoulder,16,0,18,0.0,9.27931717331868e-15,9.27931717331868e-15,0.2809971824165792,0.2809971824165792,0.2810818390113818,0.9996988186960057,5.5788706987414116e-14,True,0.007024929560414255,1.264842330955532,0.6478629098302972,6.94925,154.47,7.0962565625609795,7.103077625384646,7.096256562560968,1.0184542399771639,False
shoulder,17,0,18,0.0,0.06079633848902611,0.06079633848902611,0.2744090990565477,0.2810632462964492,0.2810818390113818,0.9999338530194694,-6.606387981417106e-05,True,0.005506672695185582,1.2648070094327828,0.6478448178484368,7.1743999999999994,154.67,7.331405118469767,7.275724754965936,7.270430557223368,1.0184273049708543,False
shoulder,18,0,18,0.0,4.154174010269779e-15,4.154174010269779e-15,0.28099718241658417,0.28099718241658417,0.2810818390113818,0.9996988186960233,5.084821452783217e-14,True,0.0070249295604145065,1.200687849443456,0.6150024433090129,7.23995,154.25,7.39993198662635,7.406742170373234,7.399931986626351,1.0183850477582992,False
shoulder,19,0,18,0.0,0.21283765508788113,0.21283765508788113,0.18359502389396518,0.2810818390112273,0.2810818390113818,0.9999999999994503,-8.465659459228059e-05,True,0.0017061045980836557,1.2006543194752186,0.6149852689764836,7.2884,154.81,7.450601442079562,7.2386919012357485,7.2371447273899125,1.0184385033163013,False
shoulder,20,0,18,0.0,2.0455890281343423e-15,2.0455890281343423e-15,0.28099718241658406,0.28099718241658406,0.2810818390113818,0.999698818696023,5.0959236830294685e-14,True,0.007024929560414556,0.9762741528467452,0.500055855165427,7.23615,153.91,7.395958600907522,7.40276892731901,7.39595860090755,1.0183859522620733,False
shoulder,21,0,18,0.0,8.824258571393108e-17,8.824258571393108e-17,0.2809971824165787,0.2809971824165787,0.2810818390113818,0.9996988186960037,5.6343818499726694e-14,True,0.00702492956041447,0.9762468897730415,0.5000418907891342,7.03665,150.45,7.187496304589105,7.194314103964863,7.187496304589026,1.018433437582041,False
shoulder,22,0,18,-0.0,0.0,0.0,0.28099718241657423,0.28099718241657423,0.2810818390113818,0.999698818695988,6.078471059822732e-14,True,0.007024929560414362,0.9762196274606786,0.5000279268028065,6.8134,147.35,6.954542591975322,6.961368714798935,6.954542591975281,1.0184865732913306,False
shoulder,23,0,18,-0.0,0.0,0.0,0.28099718241657223,0.28099718241657223,0.2810818390113818,0.9996988186959809,6.27831120425526e-14,True,0.007024929560414312,0.9761923659096332,0.5000139632064321,6.6652000000000005,144.91,6.800089832033767,6.806921457549301,6.800089832033708,1.0185218448270532,False
summer_peak,0,0,18,0.05985823771514895,0.0,-0.05985823771514895,6.487632544620275e-06,0.05985823806672442,0.2810818390113818,0.21295661888814024,0.2211389443499106,False,8.78938675313857e-12,0.9761651051198814,0.49999999999999867,7.686450000000001,132.98,7.867505373339356,7.92755573888686,7.927555745667367,1.0181429526244177,False
summer_peak,1,0,18,0.06031432036151192,0.0,-0.06031432036151192,-7.876983337817027e-06,0.060314320875874565,0.2810818390113818,0.214579216814617,0.22068286154076044,False,1.2859066068904313e-11,1.0238373852720308,0.5244181439707846,6.9198,127.95,7.0655245831633025,7.126012577903669,7.126012570580782,1.0183252390917792,False
summer_peak,2,0,18,0.06067566224375463,0.0,-0.06067566224375463,-1.355311224187319e-05,0.06067566375743279,0.2810818390113818,0.2158647601383306,0.22032151865920224,False,3.784195387601666e-11,1.0719651937810875,0.5490696134079891,6.622450000000001,117.96,6.755564047530454,6.816406710295214,6.8164066982699065,1.0183958427334179,False
summer_peak,3,0,18,0.061133353804373125,0.0,-0.061133353804373125,-1.7390190511114288e-05,0.061133356277807846,0.2810818390113818,0.21749308490660751,0.21986382613882716,False,6.1835868023219e-11,1.1204596517703165,0.5739088838013277,6.43625,113.83,6.561774691450622,6.623071459792069,6.6230714448151184,1.0184399409856815,False
summer_peak,4,0,18,0.061713631744897454,0.0,-0.061713631744897454,-1.9781509044737354e-05,0.061713634915251225,0.2810818390113818,0.21955753218461144,0.2192835475013838,False,7.925884427939518e-11,1.1694214084673396,0.5989875085340822,6.3232,109.52,6.444231705644267,6.506107347347596,6.50610733062202,1.0184665689139987,False
summer_peak,5,0,18,0.06242295147523973,0.0,-0.06242295147523973,-2.0006237027065277e-05,0.062422954681188025,0.2810818390113818,0.22208106685491105,0.218574227735447,False,8.014870746253518e-11,1.2189773791685852,0.6243704946915107,6.3118,108.99,6.432383433475228,6.494969974783525,6.4949699579002615,1.0184689418667936,False
summer_peak,6,0,18,0.06327326616567162,0.0,-0.06327326616567162,-1.7577684251314126e-05,0.06327326860726344,0.2810818390113818,0.22510621401157593,0.21772391380937156,False,6.103979544036525e-11,1.2692612578971783,0.650126321479858,6.42485,112.96,6.549917690871033,6.613359847711003,6.613359832602437,1.0184416277560182,False
summer_peak,7,0,18,0.06424768982011686,0.0,-0.06424768982011686,-1.0332756138183901e-05,0.06424769065100937,0.2810818390113818,0.2285728984732016,0.21674949176562563,False,2.0772312689376646e-11,1.320419110311435,0.6763298049612585,6.78395,121.14,6.923838087042967,6.988267155546676,6.9882671461433326,1.0183556885611813,False
summer_peak,8,0,18,0.06535464021766467,0.0,-0.06535464021766467,2.2904800922826025e-07,0.06535464021806604,0.2810818390113818,0.2325110738137004,0.215642542198569,False,1.0034334474440252e-14,1.3725810338524578,0.7030475821423106,7.38245,131.19,7.549006382698002,7.614562375047075,7.614562375255095,1.018212687979094,False
summer_peak,9,0,18,0.06650875896461582,0.0,-0.06650875896461582,2.0223846047880926e-05,0.0665087620394284,0.2810818390113818,0.23661707306794474,0.2144884203772066,False,7.687031462755296e-11,1.4258865444551954,0.7303511142615985,8.16335,135.09,8.368461632824845,8.435197852228546,8.435197874512038,1.0180262176941004,False
summer_peak,10,0,18,0.06780793104355388,0.0,-0.06780793104355388,3.47309009317372e-05,0.06780793993805473,0.2810818390113818,0.24123913582089876,0.2131892424785803,False,2.2236252110452455e-10,1.4803922782927161,0.7582694108446477,8.645,139.1,8.876052584650294,8.944106733886064,8.944106774561787,1.0179109069087262,False
summer_peak,11,0,18,0.06960130036951284,0.0,-0.06960130036951284,3.637272979965144e-05,0.06960130987346877,0.2810818390113818,0.24761937704075723,0.21139587254316625,False,2.375988981950796e-10,1.5362537642484353,0.7868821350973031,8.826450000000001,141.38,9.067708702864751,9.137568341272708,9.137568384860765,1.0178668356559983,False
summer_peak,12,0,18,0.07269593696338858,0.0,-0.07269593696338858,3.6246160326388665e-05,0.07269594599954735,0.2810818390113818,0.2586291104940568,0.20830123641708767,False,2.259039691421274e-10,1.593975490372518,0.816447690053805,8.83785,143.69,9.079757898049879,9.152724132845563,9.152724176357218,1.0178626353617208,False
summer_peak,13,0,18,0.07758505181570137,0.0,-0.07758505181570137,3.5024587795090665e-05,0.07758505972135883,0.2810818390113818,0.27602302587118477,0.2034121226952762,False,1.976414365501002e-10,1.6548641097605656,0.847635354450275,8.69725,140.69,8.931217070959535,9.009085988052368,9.00908602937945,1.01789377159594,False
summer_peak,14,0,18,0.07933724281438913,0.0,-0.07933724281438913,3.804461302152469e-05,0.07933725193616123,0.2810818390113818,0.2822567698262023,0.2016599304804738,False,2.2804430253875484e-10,1.7207216472614277,0.8813681406129058,9.04115,146.9,9.294794126105145,9.374433719451549,9.374433766343918,1.0178110312659776,False
