point_id,M,scenario,t,m,boundary_lo,boundary_hi,delta_m,slope
P1_old_full_opt,1,shoulder,16,0,0.0,0.5,0.5,0.010009493459240626
P1_old_full_opt,1,shoulder,17,0,0.0,0.5,0.5,0.010670937254309537
P1_old_full_opt,1,shoulder,18,0,0.0,0.5,0.5,0.010864460261232861
P1_old_full_opt,1,shoulder,19,0,0.0,0.5,0.5,0.01100777614007234
P1_old_full_opt,1,shoulder,20,0,0.0,0.5,0.5,0.010853229772653572
P1_old_full_opt,1,shoulder,21,0,0.0,0.5,0.5,0.01026565776994498
P1_old_full_opt,1,shoulder,22,0,0.0,0.5,0.5,0.009612824204264403
P1_old_full_opt,1,shoulder,23,0,0.0,0.5,0.5,0.009182162297071028
P1_old_full_opt,2,summer,0,0,0.0,0.025,0.025,0.018990221034564936
P1_old_full_opt,2,summer,0,1,0.025,0.5,0.475,0.009800599862390973
P1_old_full_opt,2,summer,1,0,0.0,0.025,0.025,0.01719448500131504
P1_old_full_opt,2,summer,1,1,0.025,0.5,0.475,0.00809907958368395
P1_old_full_opt,2,summer,2,0,0.0,0.025,0.025,0.01643530145087224
P1_old_full_opt,2,summer,2,1,0.025,0.5,0.475,0.00737968142428798
P1_old_full_opt,2,summer,3,0,0.0,0.025,0.025,0.01597434717984514
P1_old_full_opt,2,summer,3,1,0.025,0.5,0.475,0.006942870419415302
P1_old_full_opt,2,summer,4,0,0.0,0.025,0.025,0.015699478584548232
P1_old_full_opt,2,summer,4,1,0.025,0.5,0.475,0.006682393778494363
P1_old_full_opt,2,summer,5,0,0.0,0.025,0.025,0.015679675455539388
P1_old_full_opt,2,summer,5,1,0.025,0.5,0.475,0.006663627394109324
P1_old_full_opt,2,summer,6,0,0.0,0.025,0.025,0.015968671227410414
P1_old_full_opt,2,summer,6,1,0.025,0.5,0.475,0.006937491690034378
P1_old_full_opt,2,summer,7,0,0.0,0.025,0.025,0.016901509915086543
P1_old_full_opt,2,summer,7,1,0.025,0.5,0.475,0.007821461236274807
P1_old_full_opt,2,summer,8,0,0.0,0.025,0.025,0.01839933330451793
P1_old_full_opt,2,summer,8,1,0.025,0.5,0.475,0.009240730924072066
P1_old_full_opt,2,summer,9,0,0.0,0.025,0.025,0.020374133932342664
P1_old_full_opt,2,summer,9,1,0.025,0.5,0.475,0.011111797851615441
P1_old_full_opt,2,summer,10,0,0.0,0.025,0.025,0.021498338111961557
P1_old_full_opt,2,summer,10,1,0.025,0.5,0.475,0.01217686424257692
P1_old_full_opt,2,summer,11,0,0.0,0.025,0.025,0.02185494662824916
P1_old_full_opt,2,summer,11,1,0.025,0.5,0.475,0.01251470070496898
P1_old_full_opt,2,summer,12,0,0.0,0.025,0.025,0.021706696085095345
P1_old_full_opt,2,summer,12,1,0.025,0.5,0.475,0.012374254910504192
P1_old_full_opt,2,summer,13,0,0.0,0.025,0.025,0.021125077606978238
P1_old_full_opt,2,summer,13,1,0.025,0.5,0.475,0.011823245662836903
P1_old_full_opt,2,summer,14,0,0.0,0.025,0.025,0.022073216676798957
P1_old_full_opt,2,summer,14,1,0.025,0.5,0.475,0.01272147780955296
P1_old_full_opt,2,summer,15,0,0.0,0.025,0.025,0.02256316362000854
P1_old_full_opt,2,summer,15,1,0.025,0.5,0.475,0.013185618154825867
P1_old_full_opt,2,summer,16,0,0.0,0.025,0.025,0.022832059177801955
P1_old_full_opt,2,summer,16,1,0.025,0.5,0.475,0.01344034532463912
P1_old_full_opt,2,summer,17,0,0.0,0.025,0.025,0.023307582591878262
P1_old_full_opt,2,summer,17,1,0.025,0.5,0.475,0.013890804100208144
P1_old_full_opt,2,summer,18,0,0.0,0.025,0.025,0.02326145783735467
P1_old_full_opt,2,summer,18,1,0.025,0.5,0.475,0.013847111058874893
P1_old_full_opt,2,summer,19,0,0.0,0.025,0.025,0.02310480440641638
P1_old_full_opt,2,summer,19,1,0.025,0.5,0.475,0.013698715645221621
P1_old_full_opt,2,summer,20,0,0.0,0.025,0.025,0.022911654841047957
P1_old_full_opt,2,summer,20,1,0.025,0.5,0.475,0.013515746320469136
P1_old_full_opt,2,summer,21,0,0.0,0.025,0.025,0.02219470080776831
P1_old_full_opt,2,summer,21,1,0.025,0.5,0.475,0.012836564209149038
P1_old_full_opt,2,summer,22,0,0.0,0.025,0.025,0.021010993715823156
P1_old_full_opt,2,summer,22,1,0.025,0.5,0.475,0.01171516378943071
P1_old_full_opt,2,summer,23,0,0.0,0.025,0.025,0.019954972664729675
P1_old_full_opt,2,summer,23,1,0.025,0.5,0.475,0.010714670387022066
P1_old_full_opt,2,winter,0,0,0.0,0.025,0.025,0.019969803729571467
P1_old_full_opt,2,winter,0,1,0.025,0.5,0.475,0.01072872197964843
P1_old_full_opt,2,winter,1,0,0.0,0.025,0.025,0.018440161927388288
P1_old_full_opt,2,winter,1,1,0.025,0.5,0.475,0.009279416782527283
P1_old_full_opt,2,winter,2,0,0.0,0.025,0.025,0.017696479424652023
P1_old_full_opt,2,winter,2,1,0.025,0.5,0.475,0.008574751708359822
P1_old_full_opt,2,winter,3,0,0.0,0.025,0.025,0.017272197390503785
P1_old_full_opt,2,winter,3,1,0.025,0.5,0.475,0.008172717874074253
P1_old_full_opt,2,winter,4,0,0.0,0.025,0.025,0.017099594342775415
P1_old_full_opt,2,winter,4,1,0.025,0.5,0.475,0.008009163206325404
P1_old_full_opt,2,winter,5,0,0.0,0.025,0.025,0.017257801143011897
P1_old_full_opt,2,winter,5,1,0.025,0.5,0.475,0.008159076372854367
P1_old_full_opt,2,winter,6,0,0.0,0.025,0.025,0.017818070699172628
P1_old_full_opt,2,winter,6,1,0.025,0.5,0.475,0.008689965484893671
P1_old_full_opt,2,winter,7,0,0.0,0.025,0.025,0.01901663745181359
P1_old_full_opt,2,winter,7,1,0.025,0.5,0.475,0.009825629151176598
P1_old_full_opt,2,winter,8,0,0.0,0.025,0.025,0.02092102738149082
P1_old_full_opt,2,winter,8,1,0.025,0.5,0.475,0.011629930187812583
P1_old_full_opt,2,winter,9,0,0.0,0.025,0.025,0.023209210725861906
P1_old_full_opt,2,winter,9,1,0.025,0.5,0.475,0.013797618301312209
P1_old_full_opt,2,winter,10,0,0.0,0.025,0.025,0.023372195635811277
P1_old_full_opt,2,winter,10,1,0.025,0.5,0.475,0.013952010552717062
P1_old_full_opt,2,winter,11,0,0.0,0.025,0.025,0.02275558915236897
P1_old_full_opt,2,winter,11,1,0.025,0.5,0.475,0.013367904950040846
P1_old_full_opt,2,winter,12,0,0.0,0.025,0.025,0.021821645170072568
P1_old_full_opt,2,winter,12,1,0.025,0.5,0.475,0.012483152518388422
P1_old_full_opt,2,winter,13,0,0.0,0.025,0.025,0.020451636137172047
P1_old_full_opt,2,winter,13,1,0.025,0.5,0.475,0.011185225107611722
P1_old_full_opt,2,winter,14,0,0.0,0.025,0.025,0.021251335162295604
P1_old_full_opt,2,winter,14,1,0.025,0.5,0.475,0.01194285998848334
P1_old_full_opt,2,winter,15,0,0.0,0.025,0.025,0.021676470104605716
P1_old_full_opt,2,winter,15,1,0.025,0.5,0.475,0.012345620061218199
P1_old_full_opt,2,winter,16,0,0.0,0.025,0.025,0.022124827941853997
P1_old_full_opt,2,winter,16,1,0.025,0.5,0.475,0.01277037115514091
P1_old_full_opt,2,winter,17,0,0.0,0.025,0.025,0.02279228690397095
P1_old_full_opt,2,winter,17,1,0.025,0.5,0.475,0.013402668922084235
P1_old_full_opt,2,winter,18,0,0.0,0.025,0.025,0.022780052707991327
P1_old_full_opt,2,winter,18,1,0.025,0.5,0.475,0.013391079412310204
P1_old_full_opt,2,winter,19,0,0.0,0.025,0.025,0.022419867610876665
P1_old_full_opt,2,winter,19,1,0.025,0.5,0.475,0.013049871098917393
P1_old_full_opt,2,winter,20,0,0.0,0.025,0.025,0.0218398081088933
P1_old_full_opt,2,winter,20,1,0.025,0.5,0.475,0.012500359216986768
P1_old_full_opt,2,winter,21,0,0.0,0.025,0.025,0.021050006490200834
P1_old_full_opt,2,winter,21,1,0.025,0.5,0.475,0.01175212415057785
P1_old_full_opt,2,winter,22,0,0.0,0.025,0.025,0.020240150298529436
P1_old_full_opt,2,winter,22,1,0.025,0.5,0.475,0.010984858190846714
P1_old_full_opt,2,winter,23,0,0.0,0.025,0.025,0.01997573682526954
P1_old_full_opt,2,winter,23,1,0.025,0.5,0.475,0.010734343252375668
P1_old_full_opt,2,shoulder,0,0,0.0,0.025,0.025,0.01739610035134287
P1_old_full_opt,2,shoulder,0,1,0.025,0.5,0.475,0.00829012458204463
P1_old_full_opt,2,shoulder,1,0,0.0,0.025,0.025,0.015855227893115664
P1_old_full_opt,2,shoulder,1,1,0.025,0.5,0.475,0.006829988581326459
P1_old_full_opt,2,shoulder,2,0,0.0,0.025,0.025,0.015222601087139243
P1_old_full_opt,2,shoulder,2,1,0.025,0.5,0.475,0.006230476910759882
P1_old_full_opt,2,shoulder,3,0,0.0,0.025,0.025,0.014885536820388179
P1_old_full_opt,2,shoulder,3,1,0.025,0.5,0.475,0.005911048792533867
P1_old_full_opt,2,shoulder,4,0,0.0,0.025,0.025,0.014742671484531678
P1_old_full_opt,2,shoulder,4,1,0.025,0.5,0.475,0.005775656978992756
P1_old_full_opt,2,shoulder,5,0,0.0,0.025,0.025,0.01486591421137995
P1_old_full_opt,2,shoulder,5,1,0.025,0.5,0.475,0.0058924527320418875
P1_old_full_opt,2,shoulder,6,0,0.0,0.025,0.025,0.01533524076164583
P1_old_full_opt,2,shoulder,6,1,0.025,0.5,0.475,0.006337221777276136
P1_old_full_opt,2,shoulder,7,0,0.0,0.025,0.025,0.016255758850034496
P1_old_full_opt,2,shoulder,7,1,0.025,0.5,0.475,0.007209543866115603
P1_old_full_opt,2,shoulder,8,0,0.0,0.025,0.025,0.017427823878349846
P1_old_full_opt,2,shoulder,8,1,0.025,0.5,0.475,0.008320184723389855
P1_old_full_opt,2,shoulder,9,0,0.0,0.025,0.025,0.018530633729719748
P1_old_full_opt,2,shoulder,9,1,0.025,0.5,0.475,0.00936514015332755
P1_old_full_opt,2,shoulder,10,0,0.0,0.025,0.025,0.0185686004196578
P1_old_full_opt,2,shoulder,10,1,0.025,0.5,0.475,0.009401114038072311
P1_old_full_opt,2,shoulder,11,0,0.0,0.025,0.025,0.01823620270714643
P1_old_full_opt,2,shoulder,11,1,0.025,0.5,0.475,0.009086160953475628
P1_old_full_opt,2,shoulder,12,0,0.0,0.025,0.025,0.01763863639267671
P1_old_full_opt,2,shoulder,12,1,0.025,0.5,0.475,0.0085199423123288
P1_old_full_opt,2,shoulder,13,0,0.0,0.025,0.025,0.01679833479951598
P1_old_full_opt,2,shoulder,13,1,0.025,0.5,0.475,0.007723693234075969
P1_old_full_opt,2,shoulder,14,0,0.0,0.025,0.025,0.017690693452247497
P1_old_full_opt,2,shoulder,14,1,0.025,0.5,0.475,0.008569269193164013
P1_old_full_opt,2,shoulder,15,0,0.0,0.025,0.025,0.018221651769290137
P1_old_full_opt,2,shoulder,15,1,0.025,0.5,0.475,0.009072373543883135
P1_old_full_opt,2,shoulder,16,0,0.0,0.025,0.025,0.018726478644654487
P1_old_full_opt,2,shoulder,16,1,0.025,0.5,0.475,0.009550704765271477
P1_old_full_opt,2,shoulder,17,0,0.0,0.025,0.025,0.019422653098024045
P1_old_full_opt,2,shoulder,17,1,0.025,0.5,0.475,0.010210320630956142
P1_old_full_opt,2,shoulder,18,0,0.0,0.025,0.025,0.01962634191564505
P1_old_full_opt,2,shoulder,18,1,0.025,0.5,0.475,0.010403308595211167
P1_old_full_opt,2,shoulder,19,0,0.0,0.025,0.025,0.019777187507067362
P1_old_full_opt,2,shoulder,19,1,0.025,0.5,0.475,0.010546228173388392
P1_old_full_opt,2,shoulder,20,0,0.0,0.025,0.025,0.01961452142975606
P1_old_full_opt,2,shoulder,20,1,0.025,0.5,0.475,0.010392109159121863
P1_old_full_opt,2,shoulder,21,0,0.0,0.025,0.025,0.018996090684593736
P1_old_full_opt,2,shoulder,21,1,0.025,0.5,0.475,0.00980616130075294
P1_old_full_opt,2,shoulder,22,0,0.0,0.025,0.025,0.0183089925298785
P1_old_full_opt,2,shoulder,22,1,0.025,0.5,0.475,0.00915513113449524
P1_old_full_opt,2,shoulder,23,0,0.0,0.025,0.025,0.01785573932925444
P1_old_full_opt,2,shoulder,23,1,0.025,0.5,0.475,0.008725658242745587
P1_old_full_opt,4,summer,0,0,0.0,0.01,0.01,0.019269609479409533
P1_old_full_opt,4,summer,0,1,0.01,0.025,0.015000000000000001,0.018803962071335202
P1_old_full_opt,4,summer,0,2,0.025,0.05,0.025,0.018059953730538703
P1_old_full_opt,4,summer,0,3,0.05,0.5,0.45,0.009341746869716097
P1_old_full_opt,4,summer,1,0,0.0,0.01,0.01,0.017470977934659626
P1_old_full_opt,4,summer,1,1,0.01,0.025,0.015000000000000001,0.017010156379085317
P1_old_full_opt,4,summer,1,2,0.025,0.05,0.025,0.016273850075650964
P1_old_full_opt,4,summer,1,3,0.05,0.5,0.45,0.00764492566746356
P1_old_full_opt,4,summer,2,0,0.0,0.01,0.01,0.01671057184516045
P1_old_full_opt,4,summer,2,1,0.01,0.025,0.015000000000000001,0.0162517878546801
P1_old_full_opt,4,summer,2,2,0.025,0.05,0.025,0.015518733543178342
P1_old_full_opt,4,summer,2,3,0.05,0.5,0.45,0.006927511862127403
P1_old_full_opt,4,summer,3,0,0.0,0.01,0.01,0.016248875735280777
P1_old_full_opt,4,summer,3,1,0.01,0.025,0.015000000000000001,0.015791328142888045
P1_old_full_opt,4,summer,3,2,0.025,0.05,0.025,0.015060247151904016
P1_old_full_opt,4,summer,3,3,0.05,0.5,0.45,0.006491905045388152
P1_old_full_opt,4,summer,4,0,0.0,0.01,0.01,0.015973564952098673
P1_old_full_opt,4,summer,4,1,0.01,0.025,0.015000000000000001,0.015516754339514603
P1_old_full_opt,4,summer,4,2,0.025,0.05,0.025,0.014786849615752162
P1_old_full_opt,4,summer,4,3,0.05,0.5,0.45,0.00623214623198004
P1_old_full_opt,4,summer,5,0,0.0,0.01,0.01,0.015953729970476227
P1_old_full_opt,4,summer,5,1,0.01,0.025,0.015000000000000001,0.015496972445581495
P1_old_full_opt,4,summer,5,2,0.025,0.05,0.025,0.014767152455948396
P1_old_full_opt,4,summer,5,3,0.05,0.5,0.45,0.006213431557340486
P1_old_full_opt,4,summer,6,0,0.0,0.01,0.01,0.016243190657187767
P1_old_full_opt,4,summer,6,1,0.01,0.025,0.015000000000000001,0.01578565827422551
P1_old_full_opt,4,summer,6,2,0.025,0.05,0.025,0.015054601574913673
P1_old_full_opt,4,summer,6,3,0.05,0.5,0.45,0.0064865411408744165
P1_old_full_opt,4,summer,7,0,0.0,0.01,0.01,0.017177530941192565
P1_old_full_opt,4,summer,7,1,0.01,0.025,0.015000000000000001,0.016717495897682528
P1_old_full_opt,4,summer,7,2,0.025,0.05,0.025,0.015982444851933564
P1_old_full_opt,4,summer,7,3,0.05,0.5,0.45,0.007368073257627098
P1_old_full_opt,4,summer,8,0,0.0,0.01,0.01,0.018677768392694194
P1_old_full_opt,4,summer,8,1,0.01,0.025,0.015000000000000001,0.018213709912400417
P1_old_full_opt,4,summer,8,2,0.025,0.05,0.025,0.01747223747548432
P1_old_full_opt,4,summer,8,3,0.05,0.5,0.45,0.008783425004549162
P1_old_full_opt,4,summer,9,0,0.0,0.01,0.01,0.020655757491472304
P1_old_full_opt,4,summer,9,1,0.01,0.025,0.015000000000000001,0.020186384892922904
P1_old_full_opt,4,summer,9,2,0.025,0.05,0.025,0.01943643125021155
P1_old_full_opt,4,summer,9,3,0.05,0.5,0.45,0.010649318218360102
P1_old_full_opt,4,summer,10,0,0.0,0.01,0.01,0.02178177970997286
P1_old_full_opt,4,summer,10,1,0.01,0.025,0.015000000000000001,0.021309377046620687
P1_old_full_opt,4,summer,10,2,0.025,0.05,0.025,0.02055458760077733
P1_old_full_opt,4,summer,10,3,0.05,0.5,0.45,0.01171143516712134
P1_old_full_opt,4,summer,11,0,0.0,0.01,0.01,0.022138965371515384
P1_old_full_opt,4,summer,11,1,0.01,0.025,0.015000000000000001,0.02166560079940501
P1_old_full_opt,4,summer,11,2,0.025,0.05,0.025,0.020909276217701
P1_old_full_opt,4,summer,11,3,0.05,0.5,0.45,0.01204833539870609
P1_old_full_opt,4,summer,12,0,0.0,0.01,0.01,0.021990474866351306
P1_old_full_opt,4,summer,12,1,0.01,0.025,0.015000000000000001,0.021517510230924703
P1_old_full_opt,4,summer,12,2,0.025,0.05,0.025,0.020761823910426802
P1_old_full_opt,4,summer,12,3,0.05,0.5,0.45,0.011908278854952936
P1_old_full_opt,4,summer,13,0,0.0,0.01,0.01,0.021407915332666283
P1_old_full_opt,4,summer,13,1,0.01,0.025,0.015000000000000001,0.020936519123186205
P1_old_full_opt,4,summer,13,2,0.025,0.05,0.025,0.02018333589377086
P1_old_full_opt,4,summer,13,3,0.05,0.5,0.45,0.011358796205562793
P1_old_full_opt,4,summer,14,0,0.0,0.01,0.01,0.02235758878409433
P1_old_full_opt,4,summer,14,1,0.01,0.025,0.015000000000000001,0.021883635271935375
P1_old_full_opt,4,summer,14,2,0.025,0.05,0.025,0.021126370800886862
P1_old_full_opt,4,summer,14,3,0.05,0.5,0.45,0.012254539310034408
P1_old_full_opt,4,summer,15,0,0.0,0.01,0.01,0.02284832920219082
P1_old_full_opt,4,summer,15,1,0.01,0.025,0.015000000000000001,0.02237305323188702
P1_old_full_opt,4,summer,15,2,0.025,0.05,0.025,0.02161367821089777
P1_old_full_opt,4,summer,15,3,0.05,0.5,0.45,0.012717392596155206
P1_old_full_opt,4,summer,16,0,0.0,0.01,0.01,0.023117660412386165
P1_old_full_opt,4,summer,16,1,0.01,0.025,0.015000000000000001,0.022641658354745815
P1_old_full_opt,4,summer,16,2,0.025,0.05,0.025,0.021881124560916287
P1_old_full_opt,4,summer,16,3,0.05,0.5,0.45,0.012971413144845944
P1_old_full_opt,4,summer,17,0,0.0,0.01,0.01,0.023593954554548824
P1_old_full_opt,4,summer,17,1,0.01,0.025,0.015000000000000001,0.023116667950097886
P1_old_full_opt,4,summer,17,2,0.025,0.05,0.025,0.022354084141987807
P1_old_full_opt,4,summer,17,3,0.05,0.5,0.45,0.013420621875664828
P1_old_full_opt,4,summer,18,0,0.0,0.01,0.01,0.02354775501741957
P1_old_full_opt,4,summer,18,1,0.01,0.025,0.015000000000000001,0.023070593050644735
P1_old_full_opt,4,summer,18,2,0.025,0.05,0.025,0.022308208133627883
P1_old_full_opt,4,summer,18,3,0.05,0.5,0.45,0.013377050110277504
P1_old_full_opt,4,summer,19,0,0.0,0.01,0.01,0.023390847658982805
P1_old_full_opt,4,summer,19,1,0.01,0.025,0.015000000000000001,0.022914108904705428
P1_old_full_opt,4,summer,19,2,0.025,0.05,0.025,0.02215239941082303
P1_old_full_opt,4,summer,19,3,0.05,0.5,0.45,0.013229066547132653
P1_old_full_opt,4,summer,20,0,0.0,0.01,0.01,0.023197385053649877
P1_old_full_opt,4,summer,20,1,0.01,0.025,0.015000000000000001,0.022721168032646673
P1_old_full_opt,4,summer,20,2,0.025,0.05,0.025,0.02196029116840803
P1_old_full_opt,4,summer,20,3,0.05,0.5,0.45,0.013046604940028085
P1_old_full_opt,4,summer,21,0,0.0,0.01,0.01,0.022479269619793407
P1_old_full_opt,4,summer,21,1,0.01,0.025,0.015000000000000001,0.02200498826641824
P1_old_full_opt,4,summer,21,2,0.025,0.05,0.025,0.02124720057327223
P1_old_full_opt,4,summer,21,3,0.05,0.5,0.45,0.012369306633364417
P1_old_full_opt,4,summer,22,0,0.0,0.01,0.01,0.02129364693416458
P1_old_full_opt,4,summer,22,1,0.01,0.025,0.015000000000000001,0.020822558236928874
P1_old_full_opt,4,summer,22,2,0.025,0.05,0.025,0.02006986581637893
P1_old_full_opt,4,summer,22,3,0.05,0.5,0.45,0.011251013676822475
P1_old_full_opt,4,summer,23,0,0.0,0.01,0.01,0.020235918909242145
P1_old_full_opt,4,summer,23,1,0.01,0.025,0.015000000000000001,0.019767675168388028
P1_old_full_opt,4,summer,23,2,0.025,0.05,0.025,0.01901952313801747
P1_old_full_opt,4,summer,23,3,0.05,0.5,0.45,0.010253289678633431
P1_old_full_opt,4,winter,0,0,0.0,0.01,0.01,0.020250773942490086
P1_old_full_opt,4,winter,0,1,0.01,0.025,0.015000000000000001,0.019782490254292386
P1_old_full_opt,4,winter,0,2,0.025,0.05,0.025,0.01903427449261197
P1_old_full_opt,4,winter,0,3,0.05,0.5,0.45,0.0102673023955949
P1_old_full_opt,4,winter,1,0,0.0,0.01,0.01,0.018718662869945946
P1_old_full_opt,4,winter,1,1,0.01,0.025,0.015000000000000001,0.01825449463234985
P1_old_full_opt,4,winter,1,2,0.025,0.05,0.025,0.017512847024976352
P1_old_full_opt,4,winter,1,3,0.05,0.5,0.45,0.008822003991280112
P1_old_full_opt,4,winter,2,0,0.0,0.01,0.01,0.017973781263343203
P1_old_full_opt,4,winter,2,1,0.01,0.025,0.015000000000000001,0.017511611532191235
P1_old_full_opt,4,winter,2,2,0.025,0.05,0.025,0.016773153547550157
P1_old_full_opt,4,winter,2,3,0.05,0.5,0.45,0.008119284939515914
P1_old_full_opt,4,winter,3,0,0.0,0.01,0.01,0.01754881552507581
P1_old_full_opt,4,winter,3,1,0.01,0.025,0.015000000000000001,0.0170877853007891
P1_old_full_opt,4,winter,3,2,0.025,0.05,0.025,0.01635114597373144
P1_old_full_opt,4,winter,3,3,0.05,0.5,0.45,0.0077183607574266315
P1_old_full_opt,4,winter,4,0,0.0,0.01,0.01,0.01737593441894225
P1_old_full_opt,4,winter,4,1,0.01,0.025,0.015000000000000001,0.016915367625330857
P1_old_full_opt,4,winter,4,2,0.025,0.05,0.025,0.01617946791522329
P1_old_full_opt,4,winter,4,3,0.05,0.5,0.45,0.007555257389164411
P1_old_full_opt,4,winter,5,0,0.0,0.01,0.01,0.017534396086474335
P1_old_full_opt,4,winter,5,1,0.01,0.025,0.015000000000000001,0.01707340451403694
P1_old_full_opt,4,winter,5,2,0.025,0.05,0.025,0.01633682687816551
P1_old_full_opt,4,winter,5,3,0.05,0.5,0.45,0.00770475690033708
P1_old_full_opt,4,winter,6,0,0.0,0.01,0.01,0.01809556851915528
P1_old_full_opt,4,winter,6,1,0.01,0.025,0.015000000000000001,0.017633072152517526
P1_old_full_opt,4,winter,6,2,0.025,0.05,0.025,0.01689409282408405
P1_old_full_opt,4,winter,6,3,0.05,0.5,0.45,0.008234180632716427
